Parameter,Values
trident,1.8107311549757092
seamless,-1.4473653830457724
slobodan,0.42443679385581845
tupinambas,-0.6741754948122907
stab,0.5197469736601441
ignorable,-0.6741754948122907
non,0.2930481061436563
fusco,1.4052660468675455
smarmy,0.5655153921157243
gryll,-0.6741754948122907
prospecting,-0.6741754948122907
phillipinians,-0.6741754948122907
eitel,1.4052660468675455
myra,1.6929481193193272
sarcophagus,0.018971685747654732
injury,0.054063005558923294
mulrony,1.1175839744157638
demoralizing,-0.6741754948122907
gurinda,-1.0796406029204544
aerith,0.7121188663076001
triviality,-0.6741754948122907
sworn,-1.1850011185782812
yojimbo,-1.0796406029204544
tyne,-0.49185393801833577
resolving,0.018971685747654732
tiredly,1.1175839744157638
killbill,0.7121188663076001
jaongi,-0.6741754948122907
fascistic,-0.6741754948122907
avatar,-0.16334987104630017
initiation,0.5297973095136452
leeze,0.42443679385581845
montgomrey,-0.6741754948122907
demoting,0.7121188663076001
palpatine,0.018971685747654732
ozma,-0.6741754948122907
unfortuneatly,0.018971685747654732
monique,-1.521473355199495
antonella,-0.6741754948122907
vuyire,-0.6741754948122907
tutored,-0.6741754948122907
chow,-0.6228822004247405
mouthing,1.5230490825239276
snib,-0.6741754948122907
stratus,1.6284095981817543
fracas,-1.367322675372236
glow,0.13019732085787972
eberl,-1.367322675372236
unsurprising,-1.0796406029204544
elkjaer,-0.6741754948122907
robers,-0.6741754948122907
capsized,-1.0796406029204544
prays,-0.49185393801833577
fanservice,-0.6741754948122907
matte,-0.5688149791544657
differed,0.018971685747654732
listend,-0.6741754948122907
woodrow,-2.0604698559321815
plotline,0.3374254168661892
resigned,-0.6741754948122907
auer,-1.7727877834803998
methaphor,-0.6741754948122907
coherent,1.4907882203057063
preity,-2.1782528915885653
patine,-0.6741754948122907
fadingconfederacy,1.4052660468675455
stench,1.5230490825239276
regal,-0.8283261746395496
hospitality,0.7121188663076001
lepus,1.1175839744157638
unlikley,0.7121188663076001
ginger,-0.47350479935013823
schoolyard,0.018971685747654732
spree,0.8074290461119258
dislocate,1.4052660468675455
enticing,0.018971685747654732
mating,-0.6741754948122907
dok,0.7121188663076001
prettier,-0.49185393801833577
unsung,-1.5904662266864449
catskill,-1.367322675372236
bemoaned,0.7121188663076001
guevarra,1.6284095981817543
perforamnce,-0.6741754948122907
orca,2.85218502980387
yablans,-0.6741754948122907
content,-0.12079025662750453
toting,0.24211523706186355
solyaris,-0.6741754948122907
barbeau,0.6067583506497733
outgrown,0.7121188663076001
transmitter,0.7121188663076001
magnificent,-1.37325741089205
lumped,-1.0796406029204544
unique,-1.16942590679281
hand,0.016170563467942323
dexterity,0.018971685747654732
ineurope,-0.6741754948122907
punctuates,-0.6741754948122907
ott,0.766186087577875
nemesis,-0.045566835389918126
penchant,-0.22219037106923345
barbican,-0.6741754948122907
granted,-0.1553817013971237
vollins,1.4052660468675455
sorry,1.1156212652479152
jeremey,-0.6741754948122907
clea,-0.6741754948122907
gridiron,-0.6741754948122907
compund,0.7121188663076001
simplest,0.018971685747654732
loopholesthe,0.7121188663076001
kristin,-0.114559706876868
terse,-1.5904662266864449
rejected,-0.5200248149850317
recently,-0.5943883781944592
miserably,1.9648818348029682
decorative,-0.6741754948122907
masterbates,1.1175839744157638
cocking,-0.6741754948122907
urged,-0.6741754948122907
steinbeck,-1.5904662266864449
granzow,1.1175839744157638
trusty,-1.2803112983826068
super,0.3287756752867068
wrenched,-1.367322675372236
coolio,0.018971685747654732
strenuously,1.4052660468675455
lied,0.3066537581994364
dts,-1.0796406029204544
clarence,-2.583717999696729
subdues,-0.6741754948122907
tantalizing,-0.754218202485827
gallo,1.4052660468675455
rascal,-0.5406441021877679
coherency,0.9998009387593818
clubland,-0.6741754948122907
hamatova,-0.6741754948122907
fmv,-0.386493422360509
lafayette,-1.367322675372236
elisabeth,0.7921615739811365
indulges,-0.49185393801833577
silva,-0.8973190461265013
tanner,0.018971685747654732
footmats,-0.6741754948122907
suspected,0.11428186555198039
phineus,1.4052660468675455
overstyling,-0.6741754948122907
horthy,-0.6741754948122907
steiger,1.1641039900506573
abadi,-0.6741754948122907
wino,-0.386493422360509
erwine,1.4052660468675455
issuing,1.6284095981817543
egyptin,1.1175839744157638
mcadam,-1.367322675372236
montin,-0.6741754948122907
focusing,-0.005125865831406173
went,0.26119138412267784
afore,0.5297973095136452
fuselage,0.7121188663076001
pitbull,1.1175839744157638
fightin,0.7121188663076001
vanbebber,1.9648818348029682
ranker,0.7121188663076001
selectively,-1.0796406029204544
enriches,-1.0796406029204544
contain,0.46365750700909913
placement,0.30665375819943463
concider,-0.6741754948122907
dublin,-0.6741754948122907
sturm,-1.0796406029204544
distastefull,0.7121188663076001
syntax,-0.6741754948122907
boch,-0.6741754948122907
helpful,0.4019639380037603
katell,-0.6741754948122907
bosworth,0.018971685747654732
remuneration,-0.6741754948122907
pressburger,-1.7727877834803998
pene,1.1175839744157638
hour,0.4901058973636756
disjoined,-0.6741754948122907
gazzara,-2.465934964040345
underacting,0.7121188663076001
mcdermott,0.6695592518888045
gather,-0.15092735104774313
underplays,0.018971685747654732
bulgaria,-0.3377032581910768
va,0.018971685747654732
daninsky,0.7121188663076001
gunk,0.7121188663076001
reverand,-0.6741754948122907
gorgeous,-0.7490768029854085
momsem,-0.6741754948122907
basternook,-0.6741754948122907
management,-0.4163463855101899
stiffest,0.7121188663076001
aji,0.7121188663076001
promessi,-0.6741754948122907
cosmopolitan,0.17312236557491367
pungency,-1.0796406029204544
ramen,-0.6741754948122907
gadsden,-0.6741754948122907
congresswoman,-1.5904662266864449
driveway,-0.6741754948122907
nadia,-0.5688149791544657
recognizing,0.15250307837217747
ulterior,-0.6741754948122907
rigorously,-1.367322675372236
doot,-1.5904662266864449
termed,-0.1351789940796042
stimulated,-0.6741754948122907
sanitize,-0.6741754948122907
pleasants,-0.6741754948122907
castaway,-0.3175005508735591
splaining,0.7121188663076001
cultivating,-0.6741754948122907
zellweger,-0.49185393801833577
lisbeth,-0.6741754948122907
sadako,-0.6741754948122907
redo,0.7121188663076001
eislin,0.7121188663076001
reve,-2.0604698559321815
manipulation,-0.45103194349808184
hauled,0.018971685747654732
peewee,1.1175839744157638
person,0.12151759322190969
erland,0.7121188663076001
seeber,-1.0796406029204544
bleary,0.7121188663076001
test,-0.3082412254607636
shined,-1.9269384633076587
rumble,-0.5871641178226614
sexually,0.1120621088136673
indescribably,0.5785874736830774
brilliantly,-1.4626328551765617
vickaryous,-0.6741754948122907
leveled,-0.49185393801833577
bookmaker,0.7121188663076001
whipper,-0.6741754948122907
sprayer,-0.6741754948122907
excepted,0.3066537581994364
andreas,-1.4279472971886698
holliman,-1.367322675372236
remarrying,-0.6741754948122907
duisburg,-0.6741754948122907
grammies,-0.6741754948122907
interresting,0.7121188663076001
outrageously,-0.2174170923165768
bakes,-0.6741754948122907
golfing,-1.0796406029204544
doktor,-0.6741754948122907
kidnapper,1.2511153670402866
honesty,-0.5360251563314744
intimidate,0.018971685747654732
thus,-0.22677169748379633
trudy,-0.6741754948122907
short,-0.1673963039980393
hotel,-0.3068621526685025
heidegger,-0.6741754948122907
bowness,-0.6741754948122907
summarise,-0.6741754948122907
balkan,-0.7694856746166163
ngela,-0.6741754948122907
rambling,1.5387974394920665
frederikson,-1.0796406029204544
zia,-1.0796406029204544
gor,-0.8283261746395496
mellisa,-0.6741754948122907
aladdin,0.5297973095136452
taxonomy,1.1175839744157638
mayne,0.7121188663076001
clearly,0.2317524500263186
rioting,0.018971685747654732
bend,-0.8020088663221756
mminutes,1.1175839744157638
klum,-1.367322675372236
reader,0.0024423837964437922
prisinors,0.7121188663076001
habitually,0.7121188663076001
sheesy,-0.6741754948122907
schenke,1.4052660468675455
occasion,-0.0224135304152
edited,0.7518591949571132
bickering,0.7121188663076001
pout,1.4052660468675455
jaeckin,-1.367322675372236
everywhere,-0.06294543672023245
shooing,-0.6741754948122907
goebells,0.7121188663076001
orpheus,-0.6741754948122907
amusement,-0.45103194349808184
prologue,-0.26871038670412695
template,-0.9926292259308251
priestholes,0.7121188663076001
straightened,0.018971685747654732
technologist,0.7121188663076001
rumoring,-0.6741754948122907
currently,-0.3769239713443593
costanzo,-0.6741754948122907
steadman,0.7121188663076001
hive,2.216196263083873
monson,1.1175839744157638
subhash,0.42443679385581845
accumulate,-1.367322675372236
characteristic,-0.006346122236635665
advises,-1.5904662266864449
ij,-0.6741754948122907
eroticize,1.1175839744157638
radiohead,-1.0796406029204544
catering,0.8299019019639822
rtd,0.935262417621809
relieve,0.018971685747654732
isolation,-0.8172763384529649
narcisstic,-0.6741754948122907
salma,-0.6741754948122907
instability,-1.7727877834803998
zeus,1.2717346542430228
gerrard,0.7121188663076001
stuggles,-0.6741754948122907
rushton,1.1175839744157638
scottish,-0.34875309437766333
sale,-0.18866767903059056
khanabadosh,1.4052660468675455
ejecting,0.5297973095136452
sate,1.1175839744157638
nicola,-0.49185393801833577
gallagher,0.018971685747654732
origional,-1.5904662266864449
cinemablend,1.6284095981817543
strongroom,-0.6741754948122907
croaziera,1.1175839744157638
dreya,-1.0796406029204544
cucamonga,1.1175839744157638
elivra,-0.6741754948122907
craftsmanship,-1.4473653830457724
sydow,-1.1160082470913313
grandson,-0.16334987104630194
fellini,0.2872356723423337
salacious,-0.26871038670412695
starbucker,-1.367322675372236
viewable,1.1175839744157638
doule,-0.6741754948122907
majin,-0.6741754948122907
fumble,-1.0796406029204544
zelwigger,1.4052660468675455
babe,0.34921337261823027
panel,-0.9795571443634721
portilla,0.7121188663076001
prest,-0.6741754948122907
package,-0.15870949148979818
chicken,0.142585641714831
thuggery,0.7121188663076001
belies,-0.26871038670412695
haaaa,1.1175839744157638
authorizes,-0.6741754948122907
expressive,-1.1706123811261815
cusick,-1.0796406029204544
pummeling,-0.6741754948122907
straightaway,-0.26871038670412695
milverstead,-1.367322675372236
brackett,-2.378923587050716
dopud,1.1175839744157638
mayoral,-1.0796406029204544
wolitzer,-0.6741754948122907
lesbonk,-0.6741754948122907
davenport,-0.7919585304686745
european,-0.09273230383234754
reduction,0.7121188663076001
palmer,0.7121188663076001
abused,0.22661105052589825
geneseo,-0.6741754948122907
strongpoint,-0.6741754948122907
reloading,2.216196263083873
clayburgh,1.5230490825239276
ranheim,1.4052660468675455
tem,0.7121188663076001
erasing,-1.5904662266864449
tetri,-0.6741754948122907
widely,-0.47746520056623787
stylishly,-0.4330134379954025
sliced,1.0175005158587815
varying,0.1441348287016595
horrifingly,0.7121188663076001
animates,-0.6741754948122907
wog,2.4168669585460254
dead,0.37886724438642894
honk,0.7121188663076001
liberated,0.42443679385581845
protray,0.7121188663076001
watanabe,-2.465934964040345
amyrillis,1.1175839744157638
phew,0.42443679385581845
sadism,1.0175005158587815
thanked,-1.2803112983826068
pest,0.7121188663076001
instigate,0.018971685747654732
cinderella,-1.1850011185782812
goofiest,0.018971685747654732
crave,-2.1782528915885653
zineb,-1.367322675372236
radicalized,0.7121188663076001
batmite,-0.6741754948122907
responsibility,-0.1516538312831095
albanian,0.7121188663076001
arent,1.4052660468675455
jagged,-1.0796406029204544
kareeb,-0.6741754948122907
sevnties,-0.6741754948122907
recap,0.018971685747654732
likely,0.04607361552544553
ahalf,0.7121188663076001
cooly,-1.0796406029204544
gigglo,-0.6741754948122907
tragic,-0.8794386208486529
wheras,1.1175839744157638
icily,-0.6741754948122907
midst,-0.281132906702684
telepath,0.7121188663076001
morley,-2.2836134072463903
noo,-0.6741754948122907
chilenian,1.1175839744157638
regressive,0.018971685747654732
chhoti,-0.6741754948122907
trier,-1.8528304911539362
shatfaced,0.7121188663076001
mufti,-0.6741754948122907
interfered,1.1175839744157638
trim,0.5297973095136452
immaculate,-0.5200248149850317
campfest,1.1175839744157638
exposure,0.04144454159971289
sundance,0.18149061524542986
vanne,0.7121188663076001
muresan,-1.0796406029204544
monsturd,1.6284095981817543
davinci,-0.6741754948122907
microchip,-2.0604698559321815
funnily,0.018971685747654732
brian,-0.539000716444038
har,1.048591102928814
informal,0.935262417621809
beamings,-0.6741754948122907
babs,-0.2911832425561851
teleports,1.1175839744157638
immeasurably,-0.8283261746395496
cinamax,-0.6741754948122907
tupi,-0.6741754948122907
exaggeratedly,-0.6741754948122907
newcomb,-1.0796406029204544
mademouiselle,-0.6741754948122907
unhollywoodized,-0.6741754948122907
knievel,-0.6741754948122907
renter,1.9648818348029682
agreeing,1.0305725974261346
irrevocably,0.018971685747654732
booooooo,1.1175839744157638
balding,0.5297973095136452
misfortune,1.0649402409303423
koboi,-0.6741754948122907
duality,-1.7727877834803998
aduh,1.1175839744157638
incoherent,2.442509389159362
delauise,-0.6741754948122907
cornbread,0.7121188663076001
compells,1.1175839744157638
griff,-1.0796406029204544
karim,-1.367322675372236
hatschepsut,-0.6741754948122907
curitz,-0.6741754948122907
cout,-0.6741754948122907
era,-0.6683445745014982
serpent,0.78111173779455
timor,-0.6741754948122907
dej,0.7121188663076001
yoga,2.3215567787416997
respect,0.005427460639896964
wilfrid,1.1175839744157638
simonds,-0.6741754948122907
dispelling,-0.6741754948122907
autant,-0.6741754948122907
shrapnel,0.7121188663076001
paddled,0.7121188663076001
tomache,-1.367322675372236
framingham,-0.6741754948122907
tlps,1.4052660468675455
peur,-0.6741754948122907
superstation,1.1175839744157638
motionless,0.42443679385581845
bolivian,-0.8973190461264995
firsthand,-0.49185393801833577
fouled,-0.6741754948122907
suck,1.66165365676091
mar,0.08641296654318786
abruptness,-0.6741754948122907
klignon,0.7121188663076001
swung,0.24211523706186355
highpoint,0.018971685747654732
depersonalized,0.7121188663076001
atc,-0.6741754948122907
arisen,-1.0796406029204544
propose,-1.0796406029204562
traumatized,-0.1480823989155109
matarazzo,2.963410664914095
moonwalk,0.018971685747654732
nigserian,-0.6741754948122907
heartwrenching,-0.6741754948122907
mundane,0.07613009958760308
unstuck,-0.6741754948122907
kiya,-0.6741754948122907
yelnats,-1.0796406029204544
browse,-0.6741754948122907
stubby,-1.4851057110286199
bough,0.7121188663076001
abraham,-0.8789699074583037
sooooooo,1.1175839744157638
hostel,0.65496045246765
deasy,-0.6741754948122907
figueroa,-0.6741754948122907
carrer,-0.6741754948122907
recounted,-0.6741754948122907
shopworn,-0.26871038670412695
presented,-0.346628823796582
distantiation,-1.0796406029204544
homosexuality,0.26583176367917893
tele,0.7121188663076001
autrey,1.1175839744157638
unvisited,-0.6741754948122907
harville,0.42443679385581845
wullenweber,-0.6741754948122907
gaudy,-0.45103194349808184
renegade,0.10598306273728397
dosed,1.4052660468675455
annik,2.216196263083873
goodamongst,-0.6741754948122907
hoola,0.7121188663076001
relax,-1.367322675372236
noroi,-2.0604698559321815
occassionally,-0.6741754948122907
dupre,-1.0796406029204544
indistinguishable,-0.386493422360509
tainted,-0.3377032581910768
harring,-1.5904662266864449
duccio,-1.0796406029204544
misogynous,0.7121188663076001
linnea,0.12433220140547974
oversees,-0.6741754948122907
sultry,-1.4473653830457724
reah,-0.6741754948122907
abominably,-0.6741754948122907
weeeeel,1.1175839744157638
hasso,-1.7727877834803998
fable,-0.8748461902744431
dashed,0.42443679385581845
hatta,-0.6741754948122907
mermaid,1.1429017824000542
unanswered,-0.3064507146869744
titillating,0.5297973095136452
pipedream,0.7121188663076001
aubrac,-0.6741754948122907
saiff,-1.0796406029204544
teetotal,0.7121188663076001
zinn,-1.367322675372236
iijima,1.1175839744157638
swackhamer,1.1175839744157638
saliva,-0.386493422360509
hamliton,-0.6741754948122907
mismanagement,-1.0796406029204544
supernaturalthat,-0.6741754948122907
obliging,-0.6741754948122907
labrun,-0.6741754948122907
ozzy,-1.4851057110286199
atkine,1.1175839744157638
mccormack,-0.8283261746395496
rif,0.7121188663076001
interference,-0.6741754948122907
unclenching,-0.6741754948122907
winnipeg,-1.5904662266864449
tards,1.1175839744157638
harmann,-0.6741754948122907
pox,-0.6741754948122907
bully,-0.46653613003404715
